title,top_1_name,top_2_name,top_3_name,top_4_name,top_5_name,top_1_score,top_2_score,top_3_score,top_4_score,top_5_score
Warrior,Never Back Down 2: The Beatdown,DOA: Dead or Alive,Mercy Streets,Battle of the Year,Brothers,0.1598331466481334,0.1049481202992483,0.09520606077078159,0.09291614060979168,0.0873647120476683
Michael Collins,The Wind That Shakes the Barley,Ronin,Ondine,Angela's Ashes,The Molly Maguires,0.24792684299480677,0.15850073653922936,0.1405419760337865,0.14011764061658122,0.13338237712613907
Gettysburg,The Village,11:14,Stranded,The Exploding Girl,Shortbus,0.09669812719947082,0.08296718447866726,0.08050504962016967,0.07590234077049274,0.07143880960095295
Stop-Loss,In the Valley of Elah,Rabbit Hole,The Lucky One,American Sniper,Buffalo Soldiers,0.33901802112971535,0.18347759177634654,0.1665245348264473,0.13815064967168694,0.13271687338766136
Abandon,The Story of Us,Ask Me Anything,Open Secret,Big Fish,All Good Things,0.17028617898706117,0.16041811228513816,0.09715078205516911,0.09279774993529752,0.08354102733741012
Brokedown Palace,The Corruptor,Thank You for Smoking,Men of War,The Dilemma,Z Storm,0.19345613994351224,0.18095241658103337,0.15272990961280086,0.15234048209331918,0.13978174786671818
The Possession,Duplex,The Grudge,Don't Be Afraid of the Dark,Ouija,The Box,0.12342528898851259,0.1169437269914492,0.11681088418871402,0.11086046816538153,0.10799418654354809
Mrs. Winterbourne,The Revenant,Happy Christmas,The Object of My Affection,Waitress,Quinceañera,0.17418328123560609,0.12743977108532012,0.11602304248160838,0.10637824090034158,0.10293659046440247
Straw Dogs,A.I. Artificial Intelligence,The Expendables 2,Breakdown,Hamlet,Far from Heaven,0.11389551102825991,0.10552252074472707,0.10286562836476908,0.09873171270729306,0.0957169231051142
The Hoax,Jingle All the Way,The Aviator,10 Cloverfield Lane,Bogus,Blood Ties,0.1256242121052832,0.10591158741326501,0.10319641999120416,0.09662465867590588,0.09565622735548907
Stone Cold,Torque,Mad Max,Bangkok Dangerous,Machine Gun Preacher,Looper,0.24981566456630203,0.19425217339095982,0.13918320625382116,0.13349505611776416,0.12373679361361499
The Road,Snow White and the Huntsman,I Love Your Work,A Tale of Three Cities,Pokémon: Spell of the Unknown,Penguins of Madagascar,0.12614121309301926,0.12410609542025391,0.10220524059524762,0.09781183149068648,0.08832941102146408
Sheena,Roar,The Wild Thornberrys Movie,My Fellow Americans,Safe House,George of the Jungle,0.07859312189670856,0.07593952288378113,0.07463197588112402,0.0745719158489603,0.07205396681676293
Underclassman,Skin Trade,21 Jump Street,Topaz,Penguins of Madagascar,Sherlock Holmes,0.25751823034263777,0.17589978417294688,0.1342465380705904,0.12994684777553137,0.12797630563644874
Say It Isn't So,Yentl,Growing Up Smith,Win a Date with Tad Hamilton!,Rock of Ages,Delgo,0.1924379953304147,0.1784186488896906,0.16603501155788405,0.1634065196647374,0.16238475585012235
The World's Fastest Indian,Away We Go,Cinderella Man,Filly Brown,Black or White,September Dawn,0.1357229076126289,0.09262220182009456,0.08667220702298062,0.08579373140392181,0.08152984603011726
Tank Girl,Salvation Boulevard,Dick Tracy,The Shadow,My Best Friend's Girl,The Ice Pirates,0.16147341187853045,0.12947684418787128,0.12284630942785996,0.12209187604067637,0.11579755819007921
King's Ransom,Paint Your Wagon,Identity Thief,White Chicks,The Naked Gun 2½: The Smell of Fear,The Score,0.18717853985213992,0.13734181728810585,0.099346614427135,0.08556661179798652,0.08328570548079223
Blindness,Doomsday,Green Room,George Washington,The Grudge 2,Dawn of the Planet of the Apes,0.12444161212829759,0.11683236832013064,0.10022933942043155,0.09848791775998958,0.0923474451866218
BloodRayne,Blade II,Blade: Trinity,Blade,Vampires,Vampire in Brooklyn,0.20819694213688356,0.17123489686183171,0.17079339698552948,0.15174924680016308,0.13129808865382442
Carnage,Jimmy Neutron: Boy Genius,Blood Ties,Mooz-lum,Somewhere,Lonesome Jim,0.15026503036047348,0.12132068080360514,0.10803402206599814,0.1049504974700802,0.10472781365399585
Where the Truth Lies,Snow Falling on Cedars,Resurrecting the Champ,Brooklyn,Far from Heaven,Blindness,0.16031066985793113,0.14315628177900097,0.10411911408119683,0.09326100597687018,0.09175585092498188
Cirque du Soleil: Worlds Away,Cirque du Freak: The Vampire's Assistant,Glee: The Concert Movie,Lady in the Water,The Book of Life,Mr. Peabody & Sherman,0.23411235107532619,0.07936148567476492,0.05706124371742542,0.04470986605643662,0.0418214456361445
Without Limits,Old Joy,If I Stay,Prefontaine,90 Minutes in Heaven,Meek's Cutoff,0.16286324277327327,0.12753162589757305,0.12561652819277158,0.125608549030638,0.12261479041511242
Me and Orson Welles,Cleopatra,Cradle Will Rock,Twins,My Life Without Me,Butterfly,0.1561136500550957,0.14596767877258085,0.13206398457985372,0.1267146625144512,0.12226425430133882
The Best Offer,The Good Thief,City By The Sea,Shadowlands,The Art of War,200 Cigarettes,0.13377514669950052,0.08909669033263959,0.08243101370256824,0.07781828204226145,0.07758031435057594
The Bad Lieutenant: Port of Call - New Orleans,Side Effects,Fetching Cody,Super,Riding in Cars with Boys,The Giver,0.12630695756289803,0.09387310864533696,0.08678389444819243,0.08205146956419421,0.0813761132794518
A Turtle's Tale: Sammy's Adventures,Cats Don't Dance,Ponyo,The Croods,Atlantis: The Lost Empire,Ice Age: Continental Drift,0.10479849534170659,0.0809708190619959,0.07209888054675599,0.07088047147007256,0.06490119738558917
Little White Lies,Mystic River,River's Edge,Adore,Peeples,Jimmy Neutron: Boy Genius,0.13670793932206543,0.10916757885236025,0.10804951887137762,0.10140695254055532,0.09737226693257223
Love Ranch,The Fighter,The Hurricane,Cinderella Man,Ali,The Curious Case of Benjamin Button,0.14936176447543775,0.14256795077215348,0.14243894360393172,0.12445953921815535,0.10946031194085842
The True Story of Puss 'n Boots,Puss in Boots,A Simple Wish,The Musketeer,The Edge,Nicholas Nickleby,0.38063807113522025,0.11032838630340178,0.10060784776190576,0.09608418867807512,0.08770974547011787
Space Dogs,Good Boy!,Space Pirate Captain Harlock,Space Chimps,Benji,The Tale of Despereaux,0.16174204628710617,0.10856247585225588,0.10518227385157164,0.10515058249349231,0.09001924412994884
The Counselor,Truth or Dare,Heli,Bridget Jones's Diary,Fatal Attraction,Tales from the Hood,0.1362119816704391,0.13616029529677243,0.12763306334813934,0.12602040780239743,0.12053684599738901
Ironclad,House of Flying Daggers,The Monkey King 2,The Messenger: The Story of Joan of Arc,Shrek the Third,Solomon and Sheba,0.1227869057769745,0.11065530383825214,0.08691846013393102,0.08327005661033561,0.08288142364755319
Waterloo,The Man from U.N.C.L.E.,Alatriste,The Big Parade,Downfall,Saints and Soldiers,0.10612697008694974,0.09650036152680079,0.09547478715955256,0.0925364661413503,0.0917863317746346
Kung Fu Jungle,The Last Dragon,DOA: Dead or Alive,Lone Wolf McQuade,Street Fighter,Bloodsport,0.2956044604126768,0.257163785900927,0.2362644436068126,0.19213759102329098,0.16473755744104593
Red Sky,Top Gun,Broken Arrow,Kung Fu Jungle,Flyboys,Running Scared,0.12605371296819273,0.11353217754762475,0.09368355202616993,0.08714780902657464,0.08352479753807977
Dangerous Liaisons,Fatal Attraction,Les Misérables,National Lampoon's Vacation,The Lovers,Four Single Fathers,0.1365547601672918,0.1259146410461382,0.10970464201819477,0.1039617526441269,0.1038883439021942
On the Road,Enemy of the State,Crossover,Becoming Jane,My Dog Tulip,Labor Day,0.10755848552772085,0.09171541146457952,0.08779721418188327,0.08173835285918474,0.0773593406137439
Star Trek IV: The Voyage Home,Star Trek III: The Search for Spock,Star Trek: Insurrection,Star Trek V: The Final Frontier,Star Trek Into Darkness,The Hitchhiker's Guide to the Galaxy,0.30073036311878787,0.22875470845729906,0.17510976821156887,0.1635534457693381,0.15300736034906534
Rocky Balboa,Rocky,Creed,"New York, New York",Raging Bull,Resurrecting the Champ,0.24022775351676676,0.22875992254385905,0.11713866529096795,0.10519253176575095,0.10475339115479189
Scream 2,Scream 4,Scream 3,The Evil Dead,An American Haunting,Diary of the Dead,0.41015151900564284,0.11149913548418515,0.0955609943665572,0.0819725617113167,0.07843042869233144
Jane Got a Gun,Darling Companion,The Horseman on the Roof,Man on Fire,Birth,Double Jeopardy,0.1686944549514275,0.1421965166934101,0.12936010468499404,0.1283117702191792,0.12712274066721796
Think Like a Man Too,Jumping the Broom,The Hangover Part II,Last Vegas,Country Strong,Supercross,0.1531013065164704,0.14548432874052952,0.13845149625428887,0.1322565331195029,0.12375033666879684
The Whole Nine Yards,Did You Hear About the Morgans?,The Joneses,Run All Night,Hit & Run,Charlie's Angels: Full Throttle,0.31521041744014744,0.20072900568511298,0.19355871602789546,0.14183776883565669,0.12156029906979146
Footloose,Waking Ned,My Cousin Vinny,Raise Your Voice,Rock of Ages,16 to Life,0.15775065328681487,0.14494870841087665,0.13675112991024654,0.13348573969756616,0.13048704083130153
Old School,Cars 2,Neighbors,Wimbledon,Animal House,Birdman,0.19013236181533133,0.1385704642937912,0.10145974606570454,0.09316191109423412,0.08910827768726474
The Fisher King,Abandoned,Kingdom of Heaven,In Bruges,The Exorcist,Arn: The Knight Templar,0.12734678398128518,0.1075592356503775,0.10155210281644,0.09946243311657726,0.0958197617259804
I Still Know What You Did Last Summer,Thunderball,A Nightmare on Elm Street 5: The Dream Child,The Cold Light of Day,Return of the Living Dead 3,Paranormal Activity 3,0.10085566452423195,0.09442300400499225,0.09231516835281764,0.08506955752568865,0.08457994468422045
Return to Me,Win a Date with Tad Hamilton!,Woo,There's Something About Mary,Blended,The Spy Next Door,0.14455950758824532,0.1327340246734312,0.13042130276620062,0.1293097282010729,0.11917471962343917
Zack and Miri Make a Porno,I Heart Huckabees,Bride Wars,My Best Friend's Wedding,House of D,Made,0.15716130788272137,0.11450043763223497,0.09891842433023593,0.09879909842870618,0.08576079725381447
Nurse Betty,The Swindle,Betty Fisher and Other Stories,The Truman Show,Soul Survivors,The One,0.20111865053682487,0.17017163454554052,0.15204231900534249,0.09404370591668396,0.09100078607674067
The Men Who Stare at Goats,Stop-Loss,The Hurt Locker,Ravenous,"The Good, The Bad, The Weird",Apocalypse Now,0.12080367160932659,0.11779901020392299,0.10730722958601635,0.10419314967064985,0.09927624007167743
Double Take,Once Upon a Time in Mexico,Sicario,Criminal,Bad Company,The November Man,0.16887356463452058,0.1496214116109608,0.14098727319256973,0.13440961336840565,0.12387312626188483
"Girl, Interrupted",Before Sunset,Defendor,Big,Thirteen,Far from Heaven,0.09808614003607065,0.083787031661489,0.07945957707434426,0.07915954681112297,0.0776456036979926
Win a Date with Tad Hamilton!,Rock of Ages,Ghost World,Because of Winn-Dixie,There's Something About Mary,Say It Isn't So,0.22510370346520286,0.18776324419624704,0.18158178730348606,0.18044867734148926,0.16603501155788405
Muppets from Space,The Muppet Movie,Muppets Most Wanted,Fear and Loathing in Las Vegas,Meet Dave,The Muppets,0.21893851863269637,0.11465694052288307,0.11209454448566405,0.1056286421593346,0.10013120754928377
The Wiz,Harry Potter and the Philosopher's Stone,Holy Motors,Henry & Me,The Addams Family,Legends of Oz: Dorothy's Return,0.07957539346644693,0.07071509937725735,0.06927172615615719,0.06735283526774766,0.06481144229711365
Ready to Rumble,2046,Against the Ropes,Strange Wilderness,Beer League,Hop,0.10093642921833924,0.09298100802951,0.09293306597531811,0.08549405985024319,0.08092563260003859
Play It to the Bone,Never Back Down 2: The Beatdown,Wild Card,Grudge Match,Swingers,Last Vegas,0.13257254486871273,0.11290106601248082,0.10895554799029865,0.1081730839417711,0.10411459751331102
I Don't Know How She Does It,Over Her Dead Body,The Last Shot,50/50,Pay It Forward,L!fe Happens,0.15375323795408175,0.13716893489318852,0.13407602451240436,0.1277847583808982,0.12711003041744443
Piranha 3D,House on Haunted Hill,The Stewardesses,Kangaroo Jack,Friday the 13th Part III,Lake Placid,0.11074217421172251,0.10708006672195684,0.09275249799323251,0.08184219996773698,0.08164838996028854
Beyond the Sea,Bully,Bobby Jones: Stroke of Genius,Malcolm X,Swing Vote,A Home at the End of the World,0.18475371966272378,0.09763662554628826,0.0875465085115149,0.07845492412891157,0.07307256499682101
Meet the Deedles,The Nut Job,Yogi Bear,The Way Way Back,Adventureland,"Mystery, Alaska",0.12049945115001244,0.10855496803127261,0.10186853832939789,0.0919344199099536,0.08415291246066615
The Thief and the Cobbler,Zambezia,City of Ember,Percy Jackson: Sea of Monsters,Teenage Mutant Ninja Turtles,The Man with the Golden Gun,0.10986460150732495,0.09905049700362303,0.09014750863611472,0.0891622420092137,0.08078496633931317
The Bridge of San Luis Rey,The Bridge on the River Kwai,All the King's Men,White Noise 2: The Light,Wonder Boys,Margaret,0.17074725387115205,0.11723639430635793,0.10970754060310678,0.10134258888852532,0.08554158059810264
Faster,Pushing Tin,Drive Hard,Colombiana,Hit & Run,The Fifth Element,0.12610056029582362,0.11778698724301322,0.11372911247515632,0.11177675705386363,0.10933807129265515
Howl's Moving Castle,Into the Woods,Just Visiting,Tom Jones,The Wizard of Oz,Last Holiday,0.16486169536194822,0.15029247305768123,0.14131008850442156,0.12400725196909614,0.11085966051327079
Zombieland,Land of the Dead,Ouija,Day of the Dead,Resident Evil: Extinction,ZMD: Zombies of Mass Destruction,0.1878030272874934,0.11566242735337526,0.0899280410080053,0.08737892108377018,0.08524805268450864
The Waterboy,The Longest Yard,Ice Princess,Semi-Pro,Kicking & Screaming,Leatherheads,0.11389211519005739,0.10503049650798432,0.10419873269382779,0.08989966954834258,0.08453311959309828
The Empire Strikes Back,Star Wars,Return of the Jedi,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode II - Attack of the Clones,0.42364457039798814,0.33294778930745506,0.2180003518641337,0.11369986774183283,0.08204501159868893
Bad Boys,Bad Boys II,Did You Hear About the Morgans?,Ace Ventura: Pet Detective,Stung,Phantasm II,0.19748910554781438,0.11081233183839338,0.1089758301795315,0.10749244824867693,0.10125182842334716
The Naked Gun 2½: The Smell of Fear,The Naked Gun 33⅓: The Final Insult,Be Cool,Hot Rod,Thank You for Smoking,My Last Day Without You,0.24076123380263248,0.13209306738525436,0.10272209005476113,0.09093986562613762,0.08772851768637159
Final Destination,Final Destination 5,Ouija,The Final Destination,Devil's Due,Saw V,0.13264904308217554,0.12413614883674137,0.11040123309432526,0.08304307707926159,0.07695248570543002
The Ides of March,Reds,Primary Colors,The Blade of Don Juan,People I Know,Swing Vote,0.11683228216574511,0.11218095399725839,0.09671561200943833,0.09536221824781968,0.09447278807471164
Pitch Black,Riddick,The Chronicles of Riddick,Alien³,Superman II,Soldier,0.2695643598911173,0.14248549724169193,0.10619534568236995,0.10135888439552965,0.09712220002991018
Someone Like You...,27 Dresses,It's Complicated,Becoming Jane,42nd Street,Not Another Teen Movie,0.22654578451202367,0.19857059474433797,0.1772439452107214,0.13094036604009898,0.1279635947682624
Her,Cloud Atlas,Adam,Martian Child,Legends of the Fall,Phat Girlz,0.12416253735202905,0.1197351080521391,0.10549055175531923,0.10199527090609772,0.0884941504401213
Joy Ride,The Jimmy Show,Tumbleweeds,Breakdown,On the Outs,Special,0.1491937498755088,0.13925008460191501,0.12997996205189294,0.12317199176496241,0.11896725351781327
The Adventurer: The Curse of the Midas Box,Hotel Transylvania 2,Hotel for Dogs,Jimmy Neutron: Boy Genius,Sinbad: Legend of the Seven Seas,Green Lantern,0.11522605173305273,0.08531720492648665,0.08288859255916312,0.07920115741247777,0.07785565178166436
Anywhere But Here,Labor Day,Troop Beverly Hills,Intolerable Cruelty,The Lincoln Lawyer,Clueless,0.15000948916457646,0.11221686054464894,0.11185891263773476,0.10646538370908913,0.10592852062455313
The Crew,Post Grad,Code of Honor,The Prince,Armored,Grudge Match,0.15612606099508958,0.15022613600346574,0.14332406203541448,0.13760179515416202,0.13321597172803068
Haywire,Point Blank,Force 10 from Navarone,Safe House,Skyfall,Parker,0.1370776104977934,0.13354451476355336,0.13097815178066893,0.12641437828503937,0.1072358493476111
Jaws: The Revenge,Jaws,Jaws 2,The Reef,The Shallows,Bait,0.36096322160014693,0.33176695100229403,0.24341856560374714,0.2100739561110477,0.1863763337166569
Marvin's Room,Now Is Good,Last I Heard,"Yours, Mine and Ours",The Greatest Game Ever Played,K-PAX,0.12948205715459535,0.11436639430514497,0.10097307208368714,0.09410211580506982,0.09345275200362692
